guid_int,type_int,type_txt,discipline_int,discipline_txt,identifier_txt,geometry_type,color,instance_type,ifc_guid,space_id,parent_element,composing_elements,room_id,guid_txt,pcd,match_id,ifc_properties
479,1,Wall,1,ARC,Wall_479,,,rewritten,,,110.0,,[335],,,"['26kn7MqLL9oOOTivXpgCQd', '34s_9XZVj4dvcc98NZ_yKB', '1']",
480,1,Wall,1,ARC,Wall_480,,,rewritten,,,110.0,,[335],,,"['26kn7MqLL9oOOTivXpgCQd', '34s_9XZVj4dvcc98NZ_yKB', '0']",
481,1,Wall,1,ARC,Wall_481,,,rewritten,,,245.0,,[321],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '8']",
482,1,Wall,1,ARC,Wall_482,,,rewritten,,,245.0,,[321],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '7']",
483,1,Wall,1,ARC,Wall_483,,,rewritten,,,245.0,,[321],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '6']",
484,1,Wall,1,ARC,Wall_484,,,rewritten,,,245.0,,[321],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '5']",
485,1,Wall,1,ARC,Wall_485,,,rewritten,,,245.0,,[321],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '4']",
486,1,Wall,1,ARC,Wall_486,,,rewritten,,,245.0,,[321],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '3']",
487,1,Wall,1,ARC,Wall_487,,,rewritten,,,245.0,,[321],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '2']",
488,1,Wall,1,ARC,Wall_488,,,rewritten,,,245.0,,[321],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '1']",
489,1,Wall,1,ARC,Wall_489,,,rewritten,,,245.0,,[321],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
490,1,Wall,1,ARC,Wall_490,,,rewritten,,,113.0,,[335],,,"['26kn7MqLL9oOOTivXpgCW4', '34s_9XZVj4dvcc98NZ_yKB', '0']",
491,3,Ceiling,1,ARC,Ceiling_491,,,face,,,265.0,,[338],,,"['383DO$PSjCThEOrX4PKqjx', '34s_9XZVj4dvcc98NZ_z89', '0']",
492,3,Ceiling,1,ARC,Ceiling_492,,,face,,,214.0,,[332],,,"['383DO$PSjCThEOrX4PKqiF', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
493,1,Wall,1,ARC,Wall_493,,,face,,,128.0,,[337],,,"['34s_9XZVj4dvcc98NZ_yV0', '34s_9XZVj4dvcc98NZ_zXW', '0']",
494,1,Wall,1,ARC,Wall_494,,,face,,,245.0,,[307],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VL', '0']",
495,3,Ceiling,1,ARC,Ceiling_495,,,face,,,169.0,,[7],,,"['1T7BPQ_hn69uk5$Jp8cvGY', '2Vw5Ga4Dz31wA6t7ociBOC', '0']",
496,1,Wall,1,ARC,Wall_496,,,face,,,116.0,,[315],,,"['26kn7MqLL9oOOTivXpg2dx', '0x8tDwgKz4rBhuBSTQ03VU', '0']",
497,3,Ceiling,1,ARC,Ceiling_497,,,face,,,147.0,,[335],,,"['1T7BPQ_hn69uk5$Jp8cvJS', '34s_9XZVj4dvcc98NZ_yKB', '0']",
498,3,Ceiling,1,ARC,Ceiling_498,,,face,,,192.0,,[325],,,"['1T7BPQ_hn69uk5$Jp8cvBc', '0x8tDwgKz4rBhuBSTQ03Vi', '0']",
499,2,Floor,1,ARC,Floor_499,,,face,,,13.0,,[327],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vl', '0']",
500,1,Wall,1,ARC,Wall_500,,,face,,,99.0,,[323],,,"['2VuhFQabH3JOql_RiqfUVl', '0x8tDwgKz4rBhuBSTQ03Vg', '0']",
501,1,Wall,1,ARC,Wall_501,,,face,,,76.0,,[312],,,"['26kn7MqLL9oOOTivXpg2re', '0x8tDwgKz4rBhuBSTQ03VR', '0']",
502,1,Wall,1,ARC,Wall_502,,,face,,,67.0,,[329],,,"['26kn7MqLL9oOOTivXpgDiH', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
503,1,Wall,1,ARC,Wall_503,,,face,,,109.0,,[0],,,"['26kn7MqLL9oOOTivXpgDcn', '3ieRYLDdzA7A223TPufEJK', '0']",
504,1,Wall,1,ARC,Wall_504,,,face,,,30.0,,[298],,,"['26kn7MqLL9oOOTivXpgE3v', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
505,1,Wall,1,ARC,Wall_505,,,face,,,223.0,,[338],,,"['3P6tvjgV9AA81fRmsqfbLY', '34s_9XZVj4dvcc98NZ_z89', '0']",
506,1,Wall,1,ARC,Wall_506,,,rewritten,,,75.0,,[335],,,"['26kn7MqLL9oOOTivXpg2uw', '34s_9XZVj4dvcc98NZ_yKB', '0']",
507,1,Wall,1,ARC,Wall_507,,,rewritten,,,243.0,,[8],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '0']",
508,1,Wall,1,ARC,Wall_508,,,rewritten,,,243.0,,[8],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '1']",
509,1,Wall,1,ARC,Wall_509,,,rewritten,,,243.0,,[8],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '2']",
510,1,Wall,1,ARC,Wall_510,,,rewritten,,,243.0,,[8],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '3']",
511,1,Wall,1,ARC,Wall_511,,,rewritten,,,243.0,,[8],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '4']",
512,1,Wall,1,ARC,Wall_512,,,rewritten,,,243.0,,[8],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '5']",
513,1,Wall,1,ARC,Wall_513,,,rewritten,,,243.0,,[8],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '6']",
514,1,Wall,1,ARC,Wall_514,,,rewritten,,,243.0,,[8],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '7']",
515,1,Wall,1,ARC,Wall_515,,,rewritten,,,243.0,,[8],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '8']",
516,1,Wall,1,ARC,Wall_516,,,face,,,150.0,,[339],,,"['2VuhFQabH3JOql_RiqfURw', '3ieRYLDdzA7A223TPufEMy', '0']",
517,1,Wall,1,ARC,Wall_517,,,face,,,12.0,,[333],,,"['0fo82U50nDWhMj5k9OCN$7', '0x8tDwgKz4rBhuBSTQ03Vs', '0']",
518,3,Ceiling,1,ARC,Ceiling_518,,,face,,,159.0,,[291],,,"['1T7BPQ_hn69uk5$Jp8cvID', '0x8tDwgKz4rBhuBSTQ03S$', '0']",
519,1,Wall,1,ARC,Wall_519,,,face,,,129.0,,[329],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
520,2,Floor,1,ARC,Floor_520,,,face,,,13.0,,[316],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
521,1,Wall,1,ARC,Wall_521,,,face,,,6.0,,[333],,,"['0fo82U50nDWhMj5k9OCN$b', '0x8tDwgKz4rBhuBSTQ03Vs', '0']",
522,1,Wall,1,ARC,Wall_522,,,rewritten,,,129.0,,[328],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03Vm', '0']",
523,1,Wall,1,ARC,Wall_523,,,rewritten,,,129.0,,[328],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03Vm', '1']",
524,1,Wall,1,ARC,Wall_524,,,face,,,245.0,,[305],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VJ', '0']",
525,3,Ceiling,1,ARC,Ceiling_525,,,face,,,191.0,,[321],,,"['1T7BPQ_hn69uk5$Jp8cvAW', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
526,3,Ceiling,1,ARC,Ceiling_526,,,face,,,179.0,,[301],,,"['1T7BPQ_hn69uk5$Jp8cvLh', '0x8tDwgKz4rBhuBSTQ03VD', '0']",
527,1,Wall,1,ARC,Wall_527,,,rewritten,,,243.0,,[321],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
528,1,Wall,1,ARC,Wall_528,,,rewritten,,,243.0,,[321],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '1']",
529,1,Wall,1,ARC,Wall_529,,,rewritten,,,243.0,,[321],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '2']",
530,1,Wall,1,ARC,Wall_530,,,rewritten,,,243.0,,[321],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '3']",
531,1,Wall,1,ARC,Wall_531,,,rewritten,,,243.0,,[321],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '4']",
532,1,Wall,1,ARC,Wall_532,,,face,,,18.0,,[295],,,"['26kn7MqLL9oOOTivXpg95E', '0x8tDwgKz4rBhuBSTQ03V3', '0']",
533,1,Wall,1,ARC,Wall_533,,,rewritten,,,109.0,,[314],,,"['26kn7MqLL9oOOTivXpgDcn', '0x8tDwgKz4rBhuBSTQ03VT', '0']",
534,1,Wall,1,ARC,Wall_534,,,rewritten,,,109.0,,[314],,,"['26kn7MqLL9oOOTivXpgDcn', '0x8tDwgKz4rBhuBSTQ03VT', '1']",
535,1,Wall,1,ARC,Wall_535,,,face,,,77.0,,[302],,,"['26kn7MqLL9oOOTivXpgFz$', '0x8tDwgKz4rBhuBSTQ03VE', '0']",
536,1,Wall,1,ARC,Wall_536,,,face,,,90.0,,[322],,,"['26kn7MqLL9oOOTivXpg2C1', '0x8tDwgKz4rBhuBSTQ03Vf', '0']",
537,2,Floor,1,ARC,Floor_537,,,face,,,13.0,,[119],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Sx', '0']",
538,1,Wall,1,ARC,Wall_538,,,face,,,11.0,,[289],,,"['2phb4LYfH6ERu7VkkEK4hM', '0x8tDwgKz4rBhuBSTQ03Sz', '0']",
539,1,Wall,1,ARC,Wall_539,,,rewritten,,,223.0,,[8],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '0']",
540,1,Wall,1,ARC,Wall_540,,,rewritten,,,223.0,,[8],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '9']",
541,1,Wall,1,ARC,Wall_541,,,rewritten,,,223.0,,[8],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '8']",
542,1,Wall,1,ARC,Wall_542,,,rewritten,,,223.0,,[8],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '7']",
543,1,Wall,1,ARC,Wall_543,,,rewritten,,,223.0,,[8],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '6']",
544,1,Wall,1,ARC,Wall_544,,,rewritten,,,223.0,,[8],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '5']",
545,1,Wall,1,ARC,Wall_545,,,rewritten,,,223.0,,[8],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '4']",
546,1,Wall,1,ARC,Wall_546,,,rewritten,,,223.0,,[8],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '3']",
547,1,Wall,1,ARC,Wall_547,,,rewritten,,,223.0,,[8],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '2']",
548,1,Wall,1,ARC,Wall_548,,,rewritten,,,223.0,,[8],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '1']",
549,1,Wall,1,ARC,Wall_549,,,face,,,78.0,,[302],,,"['26kn7MqLL9oOOTivXpgFzz', '0x8tDwgKz4rBhuBSTQ03VE', '0']",
550,3,Ceiling,1,ARC,Ceiling_550,,,face,,,186.0,,[341],,,"['1T7BPQ_hn69uk5$Jp8cvKO', '3ieRYLDdzA7A223TPufELI', '0']",
551,1,Wall,1,ARC,Wall_551,,,face,,,245.0,,[336],,,"['26kn7MqLL9oOOTivXpgF_a', '34s_9XZVj4dvcc98NZ_zWR', '0']",
552,1,Wall,1,ARC,Wall_552,,,rewritten,,,113.0,,[310],,,"['26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03VO', '0']",
553,1,Wall,1,ARC,Wall_553,,,rewritten,,,113.0,,[310],,,"['26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03VO', '1']",
554,1,Wall,1,ARC,Wall_554,,,face,,,97.0,,[1],,,"['2VuhFQabH3JOql_RiqfUK1', '3ieRYLDdzA7A223TPufEIb', '0']",
555,3,Ceiling,1,ARC,Ceiling_555,,,face,,,167.0,,[316],,,"['1T7BPQ_hn69uk5$Jp8cvGV', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
556,2,Floor,1,ARC,Floor_556,,,face,,,13.0,,[292],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V0', '0']",
557,1,Wall,1,ARC,Wall_557,,,face,,,245.0,,[302],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VE', '0']",
558,1,Wall,1,ARC,Wall_558,,,face,,,243.0,,[331],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
559,1,Wall,1,ARC,Wall_559,,,face,,,78.0,,[301],,,"['26kn7MqLL9oOOTivXpgFzz', '0x8tDwgKz4rBhuBSTQ03VD', '0']",
560,2,Floor,1,ARC,Floor_560,,,face,,,13.0,,[300],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VC', '0']",
561,1,Wall,1,ARC,Wall_561,,,face,,,40.0,,[293],,,"['26kn7MqLL9oOOTivXpg95e', '0x8tDwgKz4rBhuBSTQ03V1', '0']",
562,2,Floor,1,ARC,Floor_562,,,face,,,13.0,,[4],,,"['0a$DTcOc10$eWx3Py5JFns', '2Vw5Ga4Dz31wA6t7ociBwO', '0']",
563,2,Floor,1,ARC,Floor_563,,,face,,,13.0,,[299],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V8', '0']",
564,3,Ceiling,1,ARC,Ceiling_564,,,face,,,188.0,,[323],,,"['1T7BPQ_hn69uk5$Jp8cvK0', '0x8tDwgKz4rBhuBSTQ03Vg', '0']",
565,1,Wall,1,ARC,Wall_565,,,face,,,93.0,,[298],,,"['26kn7MqLL9oOOTivXpgEI0', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
566,1,Wall,1,ARC,Wall_566,,,face,,,63.0,,[2],,,"['26kn7MqLL9oOOTivXpgC8t', '3ieRYLDdzA7A223TPufEJF', '0']",
567,2,Floor,1,ARC,Floor_567,,,face,,,13.0,,[2],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufEJF', '0']",
568,1,Wall,1,ARC,Wall_568,,,face,,,245.0,,[301],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VD', '0']",
569,3,Ceiling,1,ARC,Ceiling_569,,,face,,,173.0,,[320],,,"['1T7BPQ_hn69uk5$Jp8cvMf', '0x8tDwgKz4rBhuBSTQ03Va', '0']",
570,1,Wall,1,ARC,Wall_570,,,face,,,105.0,,[309],,,"['26kn7MqLL9oOOTivXpgCSR', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
571,1,Wall,1,ARC,Wall_571,,,face,,,245.0,,[317],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VX', '0']",
572,2,Floor,1,ARC,Floor_572,,,face,,,13.0,,[3],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufEIC', '0']",
573,1,Wall,1,ARC,Wall_573,,,face,,,5.0,,[119],,,"['23aTbt_ibCF9nDuGzWAsXH', '0x8tDwgKz4rBhuBSTQ03Sx', '0']",
574,2,Floor,1,ARC,Floor_574,,,face,,,13.0,,[296],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V4', '0']",
575,1,Wall,1,ARC,Wall_575,,,face,,,243.0,,[329],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
576,2,Floor,1,ARC,Floor_576,,,face,,,13.0,,[339],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufEMy', '0']",
577,2,Floor,1,ARC,Floor_577,,,face,,,13.0,,[333],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vs', '0']",
578,1,Wall,1,ARC,Wall_578,,,face,,,87.0,,[319],,,"['26kn7MqLL9oOOTivXpg29_', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
579,1,Wall,1,ARC,Wall_579,,,face,,,37.0,,[292],,,"['26kn7MqLL9oOOTivXpg94S', '0x8tDwgKz4rBhuBSTQ03V0', '0']",
580,1,Wall,1,ARC,Wall_580,,,face,,,124.0,,[326],,,"['2VuhFQabH3JOql_RiqfUSN', '0x8tDwgKz4rBhuBSTQ03Vj', '0']",
581,2,Floor,1,ARC,Floor_581,,,face,,,13.0,,[289],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Sz', '0']",
582,3,Ceiling,1,ARC,Ceiling_582,,,face,,,153.0,,[309],,,"['1T7BPQ_hn69uk5$Jp8cvJ8', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
583,2,Floor,1,ARC,Floor_583,,,face,,,13.0,,[320],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Va', '0']",
584,2,Floor,1,ARC,Floor_584,,,face,,,13.0,,[338],,,"['0a$DTcOc10$eWx3Py5JFns', '34s_9XZVj4dvcc98NZ_z89', '0']",
585,3,Ceiling,1,ARC,Ceiling_585,,,face,,,200.0,,[2],,,"['1T7BPQ_hn69uk5$Jp8cv8w', '3ieRYLDdzA7A223TPufEJF', '0']",
586,1,Wall,1,ARC,Wall_586,,,face,,,100.0,,[328],,,"['26kn7MqLL9oOOTivXpg2ef', '0x8tDwgKz4rBhuBSTQ03Vm', '0']",
587,1,Wall,1,ARC,Wall_587,,,face,,,26.0,,[296],,,"['26kn7MqLL9oOOTivXpgElR', '0x8tDwgKz4rBhuBSTQ03V4', '0']",
588,2,Floor,1,ARC,Floor_588,,,face,,,13.0,,[337],,,"['0a$DTcOc10$eWx3Py5JFns', '34s_9XZVj4dvcc98NZ_zXW', '0']",
589,2,Floor,1,ARC,Floor_589,,,face,,,13.0,,[288],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Sy', '0']",
590,1,Wall,1,ARC,Wall_590,,,face,,,9.0,,[119],,,"['3P6tvjgV9AA81fRmsqfbUq', '0x8tDwgKz4rBhuBSTQ03Sx', '0']",
591,3,Ceiling,1,ARC,Ceiling_591,,,face,,,174.0,,[303],,,"['1T7BPQ_hn69uk5$Jp8cvM3', '0x8tDwgKz4rBhuBSTQ03VF', '0']",
592,3,Ceiling,1,ARC,Ceiling_592,,,face,,,211.0,,[339],,,"['383DO$PSjCThEOrX4PKqjN', '3ieRYLDdzA7A223TPufEMy', '0']",
593,3,Ceiling,1,ARC,Ceiling_593,,,face,,,195.0,,[327],,,"['1T7BPQ_hn69uk5$Jp8cv9a', '0x8tDwgKz4rBhuBSTQ03Vl', '0']",
594,1,Wall,1,ARC,Wall_594,,,rewritten,,,243.0,,[316],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VV', '1']",
595,1,Wall,1,ARC,Wall_595,,,rewritten,,,243.0,,[316],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
596,3,Ceiling,1,ARC,Ceiling_596,,,face,,,157.0,,[292],,,"['1T7BPQ_hn69uk5$Jp8cvHr', '0x8tDwgKz4rBhuBSTQ03V0', '0']",
597,1,Wall,1,ARC,Wall_597,,,face,,,223.0,,[297],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03V5', '0']",
598,1,Wall,1,ARC,Wall_598,,,face,,,85.0,,[316],,,"['26kn7MqLL9oOOTivXpg2U5', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
599,1,Wall,1,ARC,Wall_599,,,rewritten,,,63.0,,[331],,,"['26kn7MqLL9oOOTivXpgC8t', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
600,1,Wall,1,ARC,Wall_600,,,face,,,96.0,,[341],,,"['2VuhFQabH3JOql_RiqfUN3', '3ieRYLDdzA7A223TPufELI', '0']",
601,3,Ceiling,1,ARC,Ceiling_601,,,face,,,178.0,,[300],,,"['1T7BPQ_hn69uk5$Jp8cvLJ', '0x8tDwgKz4rBhuBSTQ03VC', '0']",
602,1,Wall,1,ARC,Wall_602,,,face,,,116.0,,[316],,,"['26kn7MqLL9oOOTivXpg2dx', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
603,3,Ceiling,1,ARC,Ceiling_603,,,face,,,194.0,,[313],,,"['1T7BPQ_hn69uk5$Jp8cv9y', '0x8tDwgKz4rBhuBSTQ03VS', '0']",
604,3,Ceiling,1,ARC,Ceiling_604,,,face,,,160.0,,[293],,,"['1T7BPQ_hn69uk5$Jp8cvHz', '0x8tDwgKz4rBhuBSTQ03V1', '0']",
605,1,Wall,1,ARC,Wall_605,,,face,,,245.0,,[340],,,"['26kn7MqLL9oOOTivXpgF_a', '3ieRYLDdzA7A223TPufELQ', '0']",
606,2,Floor,1,ARC,Floor_606,,,face,,,13.0,,[328],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vm', '0']",
607,1,Wall,1,ARC,Wall_607,,,face,,,76.0,,[313],,,"['26kn7MqLL9oOOTivXpg2re', '0x8tDwgKz4rBhuBSTQ03VS', '0']",
608,3,Ceiling,1,ARC,Ceiling_608,,,face,,,205.0,,[317],,,"['2Vw5Ga4Dz31wA6t7ociBQA', '0x8tDwgKz4rBhuBSTQ03VX', '0']",
609,1,Wall,1,ARC,Wall_609,,,rewritten,,,67.0,,[330],,,"['26kn7MqLL9oOOTivXpgDiH', '0x8tDwgKz4rBhuBSTQ03Vo', '0']",
610,1,Wall,1,ARC,Wall_610,,,rewritten,,,67.0,,[330],,,"['26kn7MqLL9oOOTivXpgDiH', '0x8tDwgKz4rBhuBSTQ03Vo', '1']",
611,1,Wall,1,ARC,Wall_611,,,face,,,30.0,,[299],,,"['26kn7MqLL9oOOTivXpgE3v', '0x8tDwgKz4rBhuBSTQ03V8', '0']",
612,3,Ceiling,1,ARC,Ceiling_612,,,face,,,185.0,,[340],,,"['1T7BPQ_hn69uk5$Jp8cvKx', '3ieRYLDdzA7A223TPufELQ', '0']",
613,1,Wall,1,ARC,Wall_613,,,face,,,223.0,,[289],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03Sz', '0']",
614,3,Ceiling,1,ARC,Ceiling_614,,,face,,,171.0,,[318],,,"['1T7BPQ_hn69uk5$Jp8cvNt', '0x8tDwgKz4rBhuBSTQ03VY', '0']",
615,3,Ceiling,1,ARC,Ceiling_615,,,face,,,197.0,,[328],,,"['1T7BPQ_hn69uk5$Jp8cv9K', '0x8tDwgKz4rBhuBSTQ03Vm', '0']",
616,2,Floor,1,ARC,Floor_616,,,face,,,13.0,,[318],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VY', '0']",
617,1,Wall,1,ARC,Wall_617,,,rewritten,,,150.0,,[324],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
618,1,Wall,1,ARC,Wall_618,,,rewritten,,,150.0,,[324],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '1']",
619,1,Wall,1,ARC,Wall_619,,,rewritten,,,150.0,,[324],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '2']",
620,1,Wall,1,ARC,Wall_620,,,rewritten,,,150.0,,[324],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '3']",
621,1,Wall,1,ARC,Wall_621,,,rewritten,,,150.0,,[324],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '4']",
622,3,Ceiling,1,ARC,Ceiling_622,,,face,,,182.0,,[307],,,"['1T7BPQ_hn69uk5$Jp8cvLB', '0x8tDwgKz4rBhuBSTQ03VL', '0']",
623,3,Ceiling,1,ARC,Ceiling_623,,,face,,,227.0,,[331],,,"['1BHmRqFm997hejzwATDoij', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
624,1,Wall,1,ARC,Wall_624,,,face,,,245.0,,[306],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VK', '0']",
625,1,Wall,1,ARC,Wall_625,,,face,,,98.0,,[341],,,"['2VuhFQabH3JOql_RiqfUGV', '3ieRYLDdzA7A223TPufELI', '0']",
626,1,Wall,1,ARC,Wall_626,,,face,,,74.0,,[300],,,"['26kn7MqLL9oOOTivXpgFzp', '0x8tDwgKz4rBhuBSTQ03VC', '0']",
627,1,Wall,1,ARC,Wall_627,,,face,,,39.0,,[337],,,"['26kn7MqLL9oOOTivXpgFzx', '34s_9XZVj4dvcc98NZ_zXW', '0']",
628,3,Ceiling,1,ARC,Ceiling_628,,,face,,,165.0,,[298],,,"['1T7BPQ_hn69uk5$Jp8cvGo', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
629,3,Ceiling,1,ARC,Ceiling_629,,,face,,,190.0,,[1],,,"['1T7BPQ_hn69uk5$Jp8cvBB', '3ieRYLDdzA7A223TPufEIb', '0']",
630,1,Wall,1,ARC,Wall_630,,,rewritten,,,223.0,,[288],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03Sy', '0']",
631,1,Wall,1,ARC,Wall_631,,,rewritten,,,223.0,,[288],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03Sy', '1']",
