guid_int,type_int,type_txt,discipline_int,discipline_txt,identifier_txt,geometry_type,color,instance_type,ifc_guid,space_id,parent_element,composing_elements,room_id,guid_txt,pcd,match_id,ifc_properties
843,1,Wall,1,ARC,Wall_843,,,aggregate,,,"[266, 266, 266, 266, 266, 266, 266, 266, 266]","[576, 577, 578, 579, 580, 581, 582, 583, 575]",[341],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '7', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '6', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '5', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '4', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '3', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '2', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '1', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '0', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '8']",
844,1,Wall,1,ARC,Wall_844,,,aggregate,,,"[266, 266, 266, 266]","[696, 697, 694, 695]",[344],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vh', '1', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vh', '0', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vh', '3', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vh', '2']",
845,1,Wall,1,ARC,Wall_845,,,aggregate,,,"[137, 137]","[640, 641]",[332],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03VR', '1', '26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03VR', '0']",
846,1,Wall,1,ARC,Wall_846,,,aggregate,,,"[137, 137, 137]","[637, 638, 639]",[333],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03VS', '2', '26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03VS', '1', '26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03VS', '0']",
847,1,Wall,1,ARC,Wall_847,,,aggregate,,,"[83, 118, 118, 118, 118]","[675, 461, 462, 463, 464]",[6],,,"['26kn7MqLL9oOOTivXpg2uw', '3ieRYLDdzA7A223TPufEIC', '0', '26kn7MqLL9oOOTivXpgCW4', '3ieRYLDdzA7A223TPufEIC', '0', '26kn7MqLL9oOOTivXpgCW4', '3ieRYLDdzA7A223TPufEIC', '1', '26kn7MqLL9oOOTivXpgCW4', '3ieRYLDdzA7A223TPufEIC', '2', '26kn7MqLL9oOOTivXpgCW4', '3ieRYLDdzA7A223TPufEIC', '3']",
848,1,Wall,1,ARC,Wall_848,,,aggregate,,,"[118, 118, 95, 68]","[658, 659, 445, 747]",[351],,,"['26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03Vp', '1', '26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03Vp', '0', '26kn7MqLL9oOOTivXpgCVG', '0x8tDwgKz4rBhuBSTQ03Vp', '0', '26kn7MqLL9oOOTivXpgC8t', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
849,1,Wall,1,ARC,Wall_849,,,aggregate,,,"[10, 10]","[505, 506]",[310],,,"['0fo82U50nDWhMj5k9OCN$b', '0x8tDwgKz4rBhuBSTQ03S_', '1', '0fo82U50nDWhMj5k9OCN$b', '0x8tDwgKz4rBhuBSTQ03S_', '0']",
850,1,Wall,1,ARC,Wall_850,,,aggregate,,,"[137, 137]","[587, 588]",[348],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03Vm', '0', '26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03Vm', '1']",
851,1,Wall,1,ARC,Wall_851,,,aggregate,,,"[114, 114]","[474, 475]",[334],,,"['26kn7MqLL9oOOTivXpgDcn', '0x8tDwgKz4rBhuBSTQ03VT', '0', '26kn7MqLL9oOOTivXpgDcn', '0x8tDwgKz4rBhuBSTQ03VT', '1']",
852,1,Wall,1,ARC,Wall_852,,,aggregate,,,"[73, 73]","[412, 413]",[9],,,"['26kn7MqLL9oOOTivXpgEc8', '2Vw5Ga4Dz31wA6t7ociBOC', '1', '26kn7MqLL9oOOTivXpgEc8', '2Vw5Ga4Dz31wA6t7ociBOC', '0']",
853,1,Wall,1,ARC,Wall_853,,,aggregate,,,"[117, 294, 294, 105]","[414, 567, 566, 526]",[344],,,"['2VuhFQabH3JOql_RiqfUMx', '0x8tDwgKz4rBhuBSTQ03Vh', '0', '1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vh', '0', '1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vh', '1', '2VuhFQabH3JOql_RiqfUK1', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
854,1,Wall,1,ARC,Wall_854,,,aggregate,,,"[116, 116]","[368, 369]",[6],,,"['26kn7MqLL9oOOTivXpgC1F', '3ieRYLDdzA7A223TPufEIC', '0', '26kn7MqLL9oOOTivXpgC1F', '3ieRYLDdzA7A223TPufEIC', '1']",
855,1,Wall,1,ARC,Wall_855,,,aggregate,,,"[50, 50]","[443, 444]",[352],,,"['0fo82U50nDWhMj5k9OCNaz', '0x8tDwgKz4rBhuBSTQ03Vr', '1', '0fo82U50nDWhMj5k9OCNaz', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
856,1,Wall,1,ARC,Wall_856,,,aggregate,,,"[115, 115]","[477, 478]",[355],,,"['26kn7MqLL9oOOTivXpgCQd', '34s_9XZVj4dvcc98NZ_yKB', '1', '26kn7MqLL9oOOTivXpgCQd', '34s_9XZVj4dvcc98NZ_yKB', '0']",
857,3,Ceiling,1,ARC,Ceiling_857,,,aggregate,,,"[205, 210, 202]","[367, 405, 421]",[344],,,"['1T7BPQ_hn69uk5$Jp8cvK8', '0x8tDwgKz4rBhuBSTQ03Vh', '0', '1T7BPQ_hn69uk5$Jp8cvBO', '0x8tDwgKz4rBhuBSTQ03Vh', '0', '1T7BPQ_hn69uk5$Jp8cvKZ', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
858,1,Wall,1,ARC,Wall_858,,,aggregate,,,"[266, 266]","[553, 554]",[324],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VI', '0', '26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VI', '1']",
859,1,Wall,1,ARC,Wall_859,,,aggregate,,,"[120, 120]","[392, 393]",[9],,,"['26kn7MqLL9oOOTivXpg2LS', '2Vw5Ga4Dz31wA6t7ociBOC', '0', '26kn7MqLL9oOOTivXpg2LS', '2Vw5Ga4Dz31wA6t7ociBOC', '1']",
860,1,Wall,1,ARC,Wall_860,,,aggregate,,,"[98, 98]","[756, 757]",[9],,,"['26kn7MqLL9oOOTivXpgEI0', '2Vw5Ga4Dz31wA6t7ociBOC', '1', '26kn7MqLL9oOOTivXpgEI0', '2Vw5Ga4Dz31wA6t7ociBOC', '0']",
861,3,Ceiling,1,ARC,Ceiling_861,,,aggregate,,,"[223, 282]","[488, 724]",[329],,,"['1T7BPQ_hn69uk5$Jp8cv8g', '0x8tDwgKz4rBhuBSTQ03VN', '0', '1T7BPQ_hn69uk5$Jp8cvJ8', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
862,3,Ceiling,1,ARC,Ceiling_862,,,aggregate,,,"[181, 180]","[485, 654]",[339],,,"['1T7BPQ_hn69uk5$Jp8cvMW', '0x8tDwgKz4rBhuBSTQ03VZ', '0', '1T7BPQ_hn69uk5$Jp8cvNW', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
863,1,Wall,1,ARC,Wall_863,,,aggregate,,,"[101, 101]","[772, 773]",[342],,,"['2VuhFQabH3JOql_RiqfUN3', '0x8tDwgKz4rBhuBSTQ03Vf', '0', '2VuhFQabH3JOql_RiqfUN3', '0x8tDwgKz4rBhuBSTQ03Vf', '1']",
864,3,Ceiling,1,ARC,Ceiling_864,,,aggregate,,,"[155, 225]","[539, 596]",[355],,,"['1T7BPQ_hn69uk5$Jp8cvJS', '34s_9XZVj4dvcc98NZ_yKB', '0', '1T7BPQ_hn69uk5$Jp8cv84', '34s_9XZVj4dvcc98NZ_yKB', '0']",
865,1,Wall,1,ARC,Wall_865,,,aggregate,,,"[122, 122]","[765, 766]",[334],,,"['26kn7MqLL9oOOTivXpg2dx', '0x8tDwgKz4rBhuBSTQ03VT', '0', '26kn7MqLL9oOOTivXpg2dx', '0x8tDwgKz4rBhuBSTQ03VT', '1']",
866,3,Ceiling,1,ARC,Ceiling_866,,,aggregate,,,"[219, 218]","[704, 722]",[349],,,"['1T7BPQ_hn69uk5$Jp8cv90', '0x8tDwgKz4rBhuBSTQ03Vn', '0', '1T7BPQ_hn69uk5$Jp8cv9S', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
867,1,Wall,1,ARC,Wall_867,,,aggregate,,,"[128, 128]","[537, 538]",[7],,,"['2VuhFQabH3JOql_RiqfUSN', '3ieRYLDdzA7A223TPufEMy', '0', '2VuhFQabH3JOql_RiqfUSN', '3ieRYLDdzA7A223TPufEMy', '1']",
868,1,Wall,1,ARC,Wall_868,,,aggregate,,,"[294, 294]","[661, 662]",[338],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VY', '1', '1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VY', '0']",
869,3,Ceiling,1,ARC,Ceiling_869,,,aggregate,,,"[212, 178]","[800, 758]",[3],,,"['1T7BPQ_hn69uk5$Jp8cvAR', '2Vw5Ga4Dz31wA6t7ociBwO', '0', '1T7BPQ_hn69uk5$Jp8cvGF', '2Vw5Ga4Dz31wA6t7ociBwO', '0']",
870,1,Wall,1,ARC,Wall_870,,,aggregate,,,"[294, 294]","[536, 535]",[336],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VV', '0', '1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VV', '1']",
871,1,Wall,1,ARC,Wall_871,,,aggregate,,,"[118, 118]","[632, 633]",[330],,,"['26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03VO', '0', '26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03VO', '1']",
872,1,Wall,1,ARC,Wall_872,,,aggregate,,,"[99, 99]","[401, 402]",[307],,,"['3P6tvjgV9AA81fRmsqfbHy', '0x8tDwgKz4rBhuBSTQ03Sx', '0', '3P6tvjgV9AA81fRmsqfbHy', '0x8tDwgKz4rBhuBSTQ03Sx', '1']",
873,1,Wall,1,ARC,Wall_873,,,aggregate,,,"[118, 83]","[726, 782]",[355],,,"['26kn7MqLL9oOOTivXpgCW4', '34s_9XZVj4dvcc98NZ_yKB', '0', '26kn7MqLL9oOOTivXpg2uw', '34s_9XZVj4dvcc98NZ_yKB', '0']",
874,1,Wall,1,ARC,Wall_874,,,aggregate,,,"[294, 294, 294, 294, 294]","[467, 468, 469, 470, 471]",[341],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '0', '1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '1', '1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '2', '1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '3', '1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '4']",
875,1,Wall,1,ARC,Wall_875,,,aggregate,,,"[71, 71]","[828, 829]",[350],,,"['26kn7MqLL9oOOTivXpgDiH', '0x8tDwgKz4rBhuBSTQ03Vo', '0', '26kn7MqLL9oOOTivXpgDiH', '0x8tDwgKz4rBhuBSTQ03Vo', '1']",
876,3,Ceiling,1,ARC,Ceiling_876,,,aggregate,,,"[154, 226]","[656, 699]",[331],,,"['1T7BPQ_hn69uk5$Jp8cvJK', '0x8tDwgKz4rBhuBSTQ03VQ', '0', '1T7BPQ_hn69uk5$Jp8cv8D', '0x8tDwgKz4rBhuBSTQ03VQ', '0']",
877,3,Ceiling,1,ARC,Ceiling_877,,,aggregate,,,"[174, 209]","[728, 466]",[336],,,"['1T7BPQ_hn69uk5$Jp8cvGV', '0x8tDwgKz4rBhuBSTQ03VV', '0', '1T7BPQ_hn69uk5$Jp8cvAI', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
878,1,Wall,1,ARC,Wall_878,,,aggregate,,,"[150, 150]","[624, 623]",[4],,,"['2VuhFQabH3JOql_RiqfURw', '3ieRYLDdzA7A223TPufELI', '0', '2VuhFQabH3JOql_RiqfURw', '3ieRYLDdzA7A223TPufELI', '1']",
879,3,Ceiling,1,ARC,Ceiling_879,,,aggregate,,,"[227, 152]","[692, 663]",[328],,,"['1T7BPQ_hn69uk5$Jp8cvFs', '0x8tDwgKz4rBhuBSTQ03VM', '0', '1T7BPQ_hn69uk5$Jp8cvJi', '0x8tDwgKz4rBhuBSTQ03VM', '0']",
880,1,Wall,1,ARC,Wall_880,,,aggregate,,,"[120, 120]","[437, 438]",[337],,,"['26kn7MqLL9oOOTivXpg2LS', '0x8tDwgKz4rBhuBSTQ03VX', '1', '26kn7MqLL9oOOTivXpg2LS', '0x8tDwgKz4rBhuBSTQ03VX', '0']",
881,3,Ceiling,1,ARC,Ceiling_881,,,aggregate,,,"[182, 183]","[804, 718]",[340],,,"['1T7BPQ_hn69uk5$Jp8cvMf', '0x8tDwgKz4rBhuBSTQ03Va', '0', '1T7BPQ_hn69uk5$Jp8cvMH', '0x8tDwgKz4rBhuBSTQ03Va', '0']",
882,1,Wall,1,ARC,Wall_882,,,aggregate,,,"[73, 73]","[434, 435]",[358],,,"['26kn7MqLL9oOOTivXpgEc8', '34s_9XZVj4dvcc98NZ_z89', '0', '26kn7MqLL9oOOTivXpgEc8', '34s_9XZVj4dvcc98NZ_z89', '1']",
883,3,Ceiling,1,ARC,Ceiling_883,,,aggregate,,,"[200, 203]","[621, 534]",[346],,,"['1T7BPQ_hn69uk5$Jp8cvB_', '0x8tDwgKz4rBhuBSTQ03Vj', '0', '1T7BPQ_hn69uk5$Jp8cvBk', '0x8tDwgKz4rBhuBSTQ03Vj', '0']",
884,3,Ceiling,1,ARC,Ceiling_884,,,aggregate,,,"[204, 201]","[523, 646]",[345],,,"['1T7BPQ_hn69uk5$Jp8cvBN', '0x8tDwgKz4rBhuBSTQ03Vi', '0', '1T7BPQ_hn69uk5$Jp8cvBc', '0x8tDwgKz4rBhuBSTQ03Vi', '0']",
